,Gene,logFC_prot,padj_prot,logFC_tr,padj_tr
586,nusB,-0.52524643234235,5.0728682818044e-11,-1.78382210077789,9.19444893696743e-151
587,ettA,-0.544342961332159,5.095596001225889e-11,-0.998453283461875,1.21730385917791e-29
588,BACUNI_01500,-0.533863830285231,5.18746314431318e-11,-1.5688958112616,1.51154365654126e-51
589,BACUNI_03709,0.686830361037384,5.2824987537994194e-11,1.51184261286649,3.21373935558497e-08
590,BACUNI_02075,0.54743778130732,5.3767297181382396e-11,1.31574442026908,8.6260214675515e-34
591,BACUNI_00728,0.571635843275825,5.4034958502321795e-11,1.1881785232977,2.59870722230172e-45
592,BACUNI_03267,-0.974721955328572,5.4769474478005396e-11,-3.67028013756075,6.3379677794762e-235
593,BACUNI_00102,1.05852587801538,5.495193789660729e-11,2.98409954779604,1.1394937697082599e-209
594,BACUNI_02072,-0.584079264304791,5.575356349306469e-11,-3.37229875994106,0.0
595,BACUNI_01984,0.747760389750169,5.575356349306469e-11,1.11224514091792,1.0191212955229e-56
596,BACUNI_01501,0.596203150118445,5.6173997275709695e-11,1.05255179572071,8.256896773969351e-46
597,BACUNI_03818,0.615003833219482,5.7140390112690196e-11,0.889372626258354,1.3675655460431e-51
598,BACUNI_02049,-0.74250919238013,5.7140390112690196e-11,-2.34590522633562,6.341283344286671e-277
599,BACUNI_03330,0.628033090884841,5.94931986999445e-11,2.64204005939765,7.04177468324106e-135
600,BACUNI_04097,-0.638993633635589,6.100986632598479e-11,-2.77018154587626,0.0
601,BACUNI_03690,-0.723948391029523,6.19187281846858e-11,2.31522235057475,1.64013741478903e-22
602,BACUNI_03857,0.792438141363412,6.23825667233801e-11,3.61780018860426,0.0
603,BACUNI_01881,-0.674229969860463,6.47678498946905e-11,-2.67193717931477,3.04457083318341e-29
604,BACUNI_01114,-0.982505254592411,6.61143971361639e-11,-4.38102059045786,4.43431977440714e-25
605,BACUNI_00932,1.07564719076181,6.900218497149689e-11,2.62883936721883,3.19598292435352e-127
606,rpmD,-1.25370779526025,7.060059750533179e-11,-2.99782474756828,0.0
607,BACUNI_00355,0.885634193990597,7.10085109156291e-11,2.0492902955756,8.96326856437853e-54
608,BACUNI_03883,-0.505438269107625,7.29394550148952e-11,-1.61760613849607,8.17897307919178e-64
609,yidC,-0.508871670215537,7.33384321929439e-11,-1.48044536350384,4.8173922309398004e-98
610,BACUNI_02254,-0.967367064750185,7.33384321929439e-11,-0.809227078247247,1.23631213814219e-14
611,BACUNI_02742,0.604253050679194,7.5407870196918e-11,1.09611621571723,7.34736557010483e-58
612,BACUNI_01324,-0.725597944973387,7.559173758569009e-11,-1.47582488997015,6.708214613490199e-58
613,tig,-0.814429182526801,7.559173758569009e-11,-2.09089507968305,6.73025716308894e-267
614,BACUNI_04123,-0.926192701972479,7.79625416710284e-11,-1.330894065519,1.7941643099212002e-32
615,BACUNI_01551,0.596270254256776,7.83943337217075e-11,-0.883370811733548,5.2370228632021106e-15
616,rfbD,-0.524933930430514,7.999079601870949e-11,-1.63482873867936,1.19806219825133e-138
617,BACUNI_03318,-0.606800007326445,8.425035962795001e-11,1.00557015949187,2.83596145018746e-41
618,BACUNI_01426,1.42866476339193,8.7958649580149e-11,3.71011821853053,0.0
619,BACUNI_00298,0.924489232085527,8.800898146683259e-11,0.685418853427775,1.6067589323163498e-18
620,BACUNI_01005,-0.564888129074422,9.069605652268649e-11,-1.24958052229375,7.61876684358942e-19
621,thiH,-0.590228817135042,9.433206440344229e-11,-2.08113136805188,2.00967646854545e-76
622,BACUNI_03297,-0.567402648655726,9.591234701086769e-11,-1.03513901829217,1.54797507705065e-39
623,BACUNI_03778,-0.516548832961689,9.71034472990476e-11,-0.686968310107172,3.69646373649253e-19
624,BACUNI_01103,-0.879508162511019,9.77404612774809e-11,1.63624224818865,3.17979283164382e-85
625,BACUNI_02098,0.879712648891473,9.7983046232544e-11,0.61630111011428,5.1687903318262703e-17
626,BACUNI_03039,1.38965387194943,9.83729156374232e-11,0.893098355492391,1.9221816648926e-21
627,BACUNI_02763,0.735786100370429,9.864736098951018e-11,2.35556967298343,4.44417719239615e-152
628,greA,-1.1195009529168,9.868641356028879e-11,0.607152898658608,1.0587964824321599e-16
629,BACUNI_03287,-0.657610069304251,1.02827681004589e-10,-2.04412595953414,1.84010638261573e-54
630,BACUNI_03053,-0.512975277952258,1.04286003664959e-10,-0.630042929968798,1.59581771694483e-06
631,BACUNI_02016,0.827317316807054,1.04877681507102e-10,-1.22684113975621,8.307891261810959e-41
632,queF,-0.706172281908508,1.0672095163732901e-10,-1.63171516580172,5.396751522351421e-47
633,BACUNI_01422,0.547099418482198,1.09495675064055e-10,1.17656472090055,3.49697513064192e-87
634,rnfD,-1.03327512322289,1.11378555837701e-10,-2.14480827539493,2.14273927310946e-61
635,adk,-0.772488701927735,1.14496276971955e-10,-2.16529392146801,8.50455150733411e-213
636,BACUNI_03858,0.798281556973098,1.16003891914833e-10,2.24550564657265,5.97290619476748e-263
637,BACUNI_02017,-0.57550580486793,1.1932724708855e-10,-0.988643216839377,1.13203830557649e-52
638,thiL,0.737080723063308,1.22399247521027e-10,1.12155087857399,2.6675024338575802e-51
639,BACUNI_01295,0.725215677928833,1.27427468652543e-10,1.67751199928586,3.4746329559958e-44
640,BACUNI_01184,1.0125145420125,1.28316319801532e-10,2.04574369886954,1.89228838676643e-213
641,BACUNI_02455,0.897674898467521,1.34674075898882e-10,2.02010875685049,3.3657251968399502e-183
642,thiG,-0.671893224339762,1.3510158146249002e-10,-0.802045408007731,6.20353962741332e-14
643,udk,0.732694544219786,1.3572651867980401e-10,1.67567960760782,1.5410470038926398e-92
644,hisH,-0.540368151905852,1.37262127676826e-10,-2.90016427134725,5.168291291103319e-209
645,BACUNI_02369,-0.562001008333585,1.39186521226085e-10,-2.06326903252724,5.76496874386412e-58
646,BACUNI_03312,0.986163988192821,1.39800577747008e-10,0.932027786653938,1.83662894308091e-17
647,BACUNI_03361,-1.62364873234129,1.40047066679436e-10,-1.060655357725,0.0175261849058913
648,BACUNI_04351,-0.613092720476121,1.42509139555185e-10,-1.36494076129016,3.3581562921152403e-09
649,BACUNI_04715,-0.596701636317796,1.4536839741706e-10,-1.87247826425514,6.5417703807509305e-68
650,BACUNI_03495,-0.731084638029643,1.45384191478745e-10,-1.24681917333363,3.8054807832770305e-21
651,BACUNI_01323,-0.608515374848238,1.49780882694436e-10,-2.03182992874386,5.98885732649539e-84
652,BACUNI_03904,0.9582131884662,1.50727288785344e-10,1.66705168978193,4.70899581965982e-41
653,hisC,-0.510331868942128,1.53882597363686e-10,-2.64227204831066,9.24573763409906e-167
654,BACUNI_00727,-2.22822932296351,1.54685522816373e-10,-1.83514558598249,1.1917898079785e-65
655,BACUNI_02642,0.991810092801614,1.58936286587369e-10,5.52546765124317,0.0
656,ychF,-0.619071476654817,1.60050885625349e-10,-0.96673277093816,1.23075992597396e-24
657,BACUNI_02217,0.658377460377608,1.62713608176929e-10,1.40305727219208,1.6860940396586698e-62
658,BACUNI_03133,0.558033401115246,1.64040524769539e-10,0.845380318507171,2.54739216027037e-52
659,BACUNI_01354,0.81518431307131,1.71130638200811e-10,1.12558741814379,7.952947884812601e-20
660,BACUNI_01009,-0.520613176735846,1.71257445651892e-10,-2.73023949828464,7.78541194173164e-119
661,BACUNI_03062,-0.620538721378267,1.86936221626428e-10,-0.704258465759411,0.0137343483507018
662,leuD,-0.668930836309393,1.91808944718397e-10,-3.84850314696383,8.63760755780122e-185
663,BACUNI_01360,0.906621346846773,1.9294506278222401e-10,1.59454434837298,3.66459143823121e-39
664,BACUNI_00115,0.804689656082228,2.16697802828308e-10,3.02523780642894,2.6184543361265603e-47
665,BACUNI_00748,0.641211125309045,2.2189548744600701e-10,1.40856577485723,2.82209828355358e-31
666,BACUNI_04593,0.623174268962902,2.30062821940865e-10,2.28932929896321,2.57095964719187e-114
667,BACUNI_01239,0.701723550075823,2.30653893918128e-10,-0.985889807773793,3.92465406537438e-26
668,BACUNI_03435,0.713839557814982,2.34944516560321e-10,0.789945040572409,3.6777228493701405e-09
669,BACUNI_02827,0.507557006250739,2.40175300855764e-10,0.70916167782465,1.9525944569308e-07
670,BACUNI_03086,0.622747104999373,2.44463095235916e-10,0.91965262416479,2.016991217484e-33
671,trpC,-0.906492221914924,2.48683727396833e-10,-3.97593625827238,2.13109574606293e-160
672,BACUNI_03748,0.906612560461102,2.50193402152989e-10,2.90520115799126,1.71786445946099e-104
673,BACUNI_04509,0.833412707923696,2.5124324801038403e-10,5.51545030472903,0.0
674,BACUNI_04271,0.801195653436423,2.51998461492104e-10,1.77326523299193,8.3409513725592e-131
675,BACUNI_02564,-1.23516182457088,2.5652798129878703e-10,-1.80923270196159,1.04057104741662e-12
676,BACUNI_04098,-0.549221778178083,2.59875746686495e-10,-2.92791420070634,0.0
677,proC,-0.539197802071264,2.65020658512256e-10,-2.4864089316009,3.3466588877349e-194
678,BACUNI_02370,1.31148757085957,2.83712894843765e-10,2.31408395938038,9.4325919195867e-61
679,BACUNI_03317,-0.648627049230239,2.87811434774478e-10,1.06433932839463,1.55740868902659e-17
680,BACUNI_01076,-0.80866442535515,3.03077453478454e-10,-2.84430175028358,1.35793338555635e-155
681,BACUNI_02298,0.670902280585292,3.0685439079338004e-10,3.13762344164107,8.38598662389359e-116
682,hisE,-0.523082649451887,3.07522637816068e-10,-1.00562636879932,3.0411577245609e-57
683,BACUNI_04320,-0.753301217938041,3.0863003785025403e-10,0.670416509523259,4.457719480341e-09
684,BACUNI_01349,1.41319987026136,3.12445136629453e-10,3.57232002298751,0.0
685,BACUNI_01627,0.782638108723894,3.2290599190683003e-10,1.1284319518797,1.1255841977124398e-78
686,BACUNI_01987,0.500391992397631,3.2290599190683003e-10,0.502884949577752,3.9993283485271294e-11
687,BACUNI_03058,-0.515509649697311,3.34473187366995e-10,-0.98665401643654,7.90908173201824e-08
688,BACUNI_01963,-0.593503727095367,3.34473187366995e-10,-1.71058970539293,2.50418423368158e-109
689,BACUNI_01838,0.533708579526586,3.34473187366995e-10,0.707227823197266,2.88867636075887e-14
690,BACUNI_04154,-0.523221012918473,3.37687878389162e-10,-1.59808317341559,7.37224805654276e-101
691,BACUNI_04725,-0.890973831003365,3.38084533038399e-10,-1.036622262829,3.8467715991743504e-14
692,hydF,-0.548271319288919,3.46872107693866e-10,-2.81249119984943,1.3409044024443e-163
693,BACUNI_04349,-0.75592041261428,3.64425249930768e-10,-2.95934768085938,2.315672652738e-182
694,BACUNI_00161,0.913753391890754,3.9334218729744403e-10,-1.21756102494264,2.3102568182667002e-15
695,dnaK,0.776427606556805,4.17106496557309e-10,2.44359951298281,0.0
696,BACUNI_04352,-0.611119960935429,4.24480655817451e-10,-1.68167788037016,1.14593013282974e-23
697,BACUNI_03856,0.621057201962024,4.34450104650943e-10,-2.17462838873238,6.03950437700261e-187
698,BACUNI_00720,0.618844386700591,4.51466618628812e-10,2.09597549846157,2.3944163230769503e-120
699,BACUNI_02792,-0.629701695599159,4.64388200003397e-10,-0.846246693053667,2.08211906852141e-19
700,BACUNI_02907,0.610251965055866,4.81865687853644e-10,0.949386041613517,7.378407595502529e-22
701,rnz,-0.741537383187552,4.93041026049911e-10,-2.40454697150057,6.70135171634581e-126
702,BACUNI_03682,-0.505649450508397,5.171632792271e-10,-1.24939608300428,2.77579747091611e-78
703,BACUNI_01950,0.552776519531982,5.35657362143962e-10,-0.645329768696862,8.6769083871735e-17
704,folP,0.56017054908482,5.68962153684688e-10,0.735834522012348,3.88048242918103e-28
705,BACUNI_03674,0.546406566273546,5.89290932149363e-10,1.38855574792101,1.63592429896386e-73
706,pflA,-0.657352775750596,6.51880746072124e-10,-3.8770674866882,0.0
707,BACUNI_01350,0.872790946528951,6.77556579719192e-10,3.21421625977769,1.87588704329086e-175
708,BACUNI_04345,-0.568836906802915,6.80629294655591e-10,-2.59340754388761,7.976989400613049e-30
709,BACUNI_02190,-0.534991766647916,7.243269595140421e-10,-0.510289313454663,1.6012093929019698e-11
710,BACUNI_04540,1.65563713670697,7.27239039583604e-10,0.987460251477129,1.13930025070896e-10
711,BACUNI_02713,1.16512525781738,7.46531848010073e-10,2.5096888695582,3.62018649321161e-149
712,BACUNI_02420,0.531445110615749,7.988705318114551e-10,1.36608860694035,1.6241380576671201e-46
713,BACUNI_03144,-0.659187417629148,7.988705318114551e-10,-1.19726489367139,1.49233554271826e-06
714,BACUNI_02944,0.769385920979321,8.38925926430358e-10,1.30198754141469,3.77968700661418e-86
715,BACUNI_00207,-0.596133344490919,8.40034865351459e-10,-1.09124864166396,3.9087665707337703e-35
716,BACUNI_01724,0.582900687267667,8.620299381196701e-10,1.38723263750413,1.19337799890207e-71
717,pyrI,0.595903993588323,8.75784877807562e-10,1.58621371164296,6.0867538739249196e-102
718,BACUNI_04350,-0.628050447851798,9.12593999379059e-10,-2.43175484612883,1.68570975725769e-181
719,BACUNI_04539,1.30984376008312,9.40189306741066e-10,1.05227270410474,1.91968045132948e-23
720,BACUNI_04603,-1.25204626789737,9.80039108102251e-10,-2.16300960568826,1.1006825053745701e-183
721,BACUNI_01137,1.04286032582397,9.98915017796072e-10,1.68646569214067,1.61813813365648e-22
722,BACUNI_03984,0.548939959635096,1.0266004480483e-09,1.68341938714888,9.999913875112159e-92
723,BACUNI_04033,-0.758977315615088,1.06697872835444e-09,-1.80052206906709,2.0278676222811902e-118
724,BACUNI_03316,-1.53932155429093,1.0822675871174e-09,-3.17757766897541,6.20382383115544e-74
725,BACUNI_02058,0.556197262098081,1.08274327293928e-09,0.806035266062916,7.66265860621686e-17
726,BACUNI_03737,1.62504326086026,1.1048405980872801e-09,1.85848956505432,4.64078679603964e-139
727,sdhC,-1.24271370591165,1.2216515109919202e-09,-0.808878418821778,1.21981379458729e-24
728,BACUNI_02296,0.566167340128949,1.2676808932550801e-09,1.66312872112798,1.31460201870004e-104
729,BACUNI_04099,0.552639930140714,1.2896458099393802e-09,0.702529694211858,1.92065622805467e-17
730,recO,0.553218012112637,1.3296674776141e-09,0.792498800019433,1.60496928300868e-15
731,ruvC,0.562570832042667,1.3565841517925202e-09,-0.813582133980054,6.62346253384128e-19
732,BACUNI_01628,-0.503918270447556,1.35962012599586e-09,-2.94613404458417,8.992711174718849e-273
733,BACUNI_03841,0.920963259663882,1.4043893787252602e-09,1.39646078053579,7.72209136949758e-27
734,BACUNI_01862,0.736014774152331,1.4446981478897601e-09,1.1815271363064,2.4691366631041404e-19
735,rpe,0.573013077524436,1.4637670109528502e-09,1.36593421481216,1.7589088362856303e-105
736,BACUNI_03457,-0.585538264157496,1.58601936163322e-09,-1.0920345583372,6.05035025653524e-39
737,BACUNI_03028,0.800108191840888,1.6179660208961702e-09,0.80088093268295,4.76877054869819e-17
738,rnpA,-0.595491453220266,1.6769163718365901e-09,-3.39977348893696,1.6649707786407198e-280
739,BACUNI_04697,0.728195267866099,1.8366773384814702e-09,0.911991264565727,4.54672582931524e-29
740,BACUNI_03066,-0.812104956051645,1.9975103485324502e-09,-1.17107193982826,1.6628854540698e-06
741,nuoN,-0.639517046978742,2.0032303215746203e-09,-3.52070627529721,5.74760839868244e-162
742,BACUNI_03839,0.905560317524902,2.0572003390101102e-09,1.30142995959528,2.60409325452515e-16
743,hisA,-0.52647051730154,2.0728127136959603e-09,-2.86164042897145,2.66651214303955e-154
744,BACUNI_01863,0.802692210702567,2.2323982982043904e-09,1.41932112950006,3.3922862663532596e-70
745,BACUNI_04348,-0.723107544211835,2.2354018062433302e-09,-2.35654481529176,1.30364537700795e-184
746,BACUNI_03959,0.558187403656838,2.26942182960573e-09,0.893146556614751,4.4385061684336006e-16
747,BACUNI_00026,0.863315233065986,2.3343934703213e-09,1.50349391374755,1.0502338594010702e-15
748,luxS,-0.832269097976535,2.35793864533732e-09,-0.990233159846788,6.8743134834134e-19
749,mtnN,-0.525051294945062,2.4541639279886202e-09,-1.89762623460346,4.25559037660657e-97
750,pyrB,0.725663724903395,2.45916270938137e-09,1.22399875965734,1.4324190388796799e-92
751,BACUNI_02788,-0.745415706537948,2.4761223523764103e-09,-1.39133290557976,8.76828757010991e-55
752,BACUNI_03762,-0.508248916126259,2.50701005005327e-09,-2.86060187706594,1.65802842134068e-92
753,BACUNI_02367,0.646814408256144,2.54098179342275e-09,1.96465301775791,5.7795715021864e-54
754,BACUNI_00257,0.575338011422023,2.5436279991977903e-09,0.533770807083718,0.0001947724424847
755,BACUNI_01460,0.51051029988778,2.54805748340303e-09,1.35595905560029,4.573936133658251e-112
756,BACUNI_02789,-0.779665561735754,2.58844041999215e-09,-1.71904471858212,9.71986909659082e-119
757,BACUNI_03446,-0.67214227583418,2.7127099498118104e-09,-3.0148594905576,1.63855676516981e-132
758,BACUNI_00192,-0.728066875616037,2.7442751392635704e-09,-1.20411189669656,2.32202297300342e-10
759,BACUNI_02655,0.884816874192968,2.8171018804931103e-09,1.06238521315016,9.959745371087462e-15
760,xylA,0.590976901607217,3.04007913455124e-09,1.63469161693612,2.16614703167147e-118
761,BACUNI_04412,0.880753992910591,3.0939692855247504e-09,1.76964216665891,7.00880826977497e-21
762,BACUNI_01406,-0.587733716000141,3.1956571657254603e-09,-0.918708570977372,2.8667799007394104e-15
763,BACUNI_04435,-1.07154428725166,3.2739881665667e-09,1.28830934250148,1.90932781242646e-10
764,BACUNI_04134,0.709589583596454,3.2739881665667e-09,-0.605103853918439,1.6914977235456201e-15
765,BACUNI_01022,-0.960938571661643,3.2831797610585505e-09,3.28638661468152,2.3003950626064598e-69
766,BACUNI_01599,-0.960938571661643,3.2831797610585505e-09,1.93231516888938,3.8639740069145097e-50
767,BACUNI_03388,0.602517585175065,3.77398753787267e-09,1.55032282223412,7.194698216254939e-36
768,BACUNI_04340,-0.546683663073853,3.84645624161598e-09,-1.2327049072114,4.39579998695899e-25
769,BACUNI_01250,-0.920685756663314,3.93919902299802e-09,-2.57710656247014,5.33805086529325e-19
770,rplJ,-0.836239190407188,3.978532663373641e-09,-2.84404326560669,4.06627228154287e-299
771,BACUNI_03433,0.514303568131268,4.3319600525653104e-09,1.3477945039057,1.0760347963903998e-43
772,BACUNI_02459,0.732284400600939,4.39918537941911e-09,1.92628610504103,1.7607225813331998e-63
773,BACUNI_03265,-0.705901426892336,4.49524945975436e-09,-3.71966471785889,3.24051107016592e-305
774,BACUNI_02173,-0.654258548487288,5.046864466019771e-09,3.00025162645622,5.051140935374859e-218
775,BACUNI_00377,0.548715328927027,5.68775090599024e-09,2.53673356470174,3.52476550085778e-102
776,groL,0.557615923219593,6.155125896314291e-09,2.77966225787968,0.0
777,BACUNI_03746,0.549016892127852,7.233020964925491e-09,3.42272552488717,4.72293791626136e-283
778,BACUNI_01254,1.39350369769341,7.67545312940383e-09,1.92636501365509,6.55175398044868e-129
779,BACUNI_03875,0.874947805966336,7.75885634318734e-09,0.981303982660569,1.3366241962992899e-43
780,BACUNI_00190,0.555674151532692,7.84641516700389e-09,2.6875313338617,1.55651614190635e-68
781,BACUNI_00286,0.526325078716614,7.93054670263111e-09,2.77219805243913,9.269952340427779e-83
782,tpiA,-0.513555508910674,7.98474892027807e-09,-1.15230230015029,3.26903105494679e-117
783,BACUNI_01470,2.08048590797724,8.945795087745071e-09,3.2315558469253,0.0
784,BACUNI_00296,0.556384830685445,9.806975147837011e-09,1.26650457295591,3.07487180012417e-72
785,BACUNI_01672,1.65290672772875,1.11633050136899e-08,2.83360396637867,4.9004461675506194e-40
786,BACUNI_01834,0.580916031422671,1.14922654615187e-08,-0.526556178260085,0.0011223991966326
787,fabD,-0.547582671658727,1.21897606534318e-08,-2.70365408318537,1.05068864165928e-305
788,panD,-0.620415349677486,1.33575834882697e-08,-1.72461904620837,5.12909320117288e-83
789,ilvN,-0.506942746002839,1.50859567419624e-08,-2.70183288122394,5.52811346346619e-207
790,BACUNI_01940,0.628047055538644,1.57384751619065e-08,-0.543588310984414,1.73865004588255e-10
791,BACUNI_00409,-0.596517600157739,1.60108485363123e-08,0.860680694652757,1.70625725620694e-21
792,groS,0.549752593283621,1.73763842080647e-08,2.88352977552868,1.97695563458072e-62
793,BACUNI_00038,1.0178699926492,1.74521410262596e-08,1.79444425471058,2.4156361658573e-21
794,BACUNI_04696,0.564114950802725,1.94811047287054e-08,1.14429832858871,6.97414179765822e-49
795,BACUNI_00241,0.616696101866417,1.97982236646265e-08,1.02604557844267,1.6269612096552199e-16
796,BACUNI_03121,0.604130174642631,2.03300860977191e-08,1.98646601220967,9.40848645236386e-59
797,BACUNI_01674,1.54090034093495,2.35748624710162e-08,2.70649482215186,1.11311686617061e-28
798,BACUNI_02172,0.792287831147384,2.40915601063451e-08,2.61592632434456,9.82656120065063e-113
799,BACUNI_01287,-0.786541240206269,3.4953125177395e-08,-1.23004720288781,4.6188023193758696e-36
800,BACUNI_03757,-1.15659237457445,3.50672125575057e-08,2.96555941969849,4.39542258732891e-257
801,BACUNI_03422,-0.876730296814973,3.51556573068553e-08,-1.67806822242566,1.03618964294108e-109
802,BACUNI_01481,0.721113373638961,3.5469687577701e-08,-1.22393394115828,5.793093838418539e-18
803,nrdD,-0.509394122773593,4.12789503322057e-08,-2.35512632001723,6.0774398508462295e-192
804,BACUNI_00538,0.578533404789813,4.16126283264813e-08,3.13200754710044,6.3683742768627e-54
805,BACUNI_03786,1.62916636855809,4.87172184970654e-08,1.83480404024772,3.00234380833054e-41
806,BACUNI_04289,-0.502593774788394,5.90151216472023e-08,-1.77521173714197,3.80646156479879e-41
807,BACUNI_04342,0.685700280410924,5.97941487333928e-08,-1.13695989770593,9.00938874236928e-59
808,BACUNI_02454,-0.527991707072115,6.04304531392707e-08,1.49027961091713,9.375871919181271e-97
809,purE,0.61379001447791,6.50577506406701e-08,1.46384453942615,5.515840810450689e-107
810,dapF,-0.636463965959067,6.60367254733142e-08,-2.68050426249087,3.5789447952902e-98
811,BACUNI_04238,-0.69625463243516,6.88693577987571e-08,-2.37551099545589,4.6628112630570706e-46
812,BACUNI_02391,0.602856940674368,7.06155828695482e-08,2.58510983779841,3.14234342137902e-104
813,BACUNI_04654,0.593466657898279,7.096008251431e-08,1.56274454380664,2.79296679048632e-38
814,BACUNI_03105,-0.715194411071188,7.16064111356408e-08,-1.50864499090511,9.923545080917771e-54
815,BACUNI_02889,0.723615655658357,7.43059066894798e-08,-1.81450581124388,2.0922826319620204e-09
816,BACUNI_03385,-0.922638593707799,7.67579953165115e-08,2.17089731979838,6.55202371060168e-19
817,BACUNI_00676,0.518172687230194,7.9324128466066e-08,1.44870413491639,4.65050375100765e-117
818,BACUNI_01078,-0.54417295254266,9.51069873602461e-08,0.950013768248243,1.0336353021056e-07
819,BACUNI_01816,0.539921809496235,1.05904873131047e-07,-3.27041079325063,9.34453314749222e-86
820,BACUNI_01673,1.4857667372889,1.28194485390817e-07,2.51585206135323,1.6805245040647e-27
821,BACUNI_01383,0.520504643699116,1.30789693035563e-07,2.93180616454941,1.50874006849884e-210
822,BACUNI_00100,0.872241091069199,1.49723042346875e-07,2.33024465182973,1.10882716940798e-162
823,BACUNI_04568,0.76772289040964,1.55562130840256e-07,-2.22096458090298,4.0893736238084596e-255
824,BACUNI_01289,-0.759950605849586,1.57804934323431e-07,-1.4873804568978,9.780655230816751e-15
825,BACUNI_04678,-0.574040695890442,1.5900137593035e-07,-0.743763627225078,1.54359267445432e-16
826,BACUNI_01876,0.551971551026643,1.60276059620269e-07,1.38645871302301,1.02658868018119e-44
827,BACUNI_00623,0.651649463241302,2.27300288360042e-07,1.32115201124429,8.27903684905993e-26
828,BACUNI_01610,0.560412146147037,2.54253107602678e-07,1.11551033334479,9.23180990374459e-13
829,BACUNI_04070,-0.511597042486063,2.57321581428848e-07,0.657264357600863,0.0038762969059167
830,BACUNI_00775,-1.11194993915876,2.82510807580518e-07,-3.55076513579651,2.9158334853875e-46
831,BACUNI_03392,0.864429566994978,4.06878933394497e-07,1.83589685531661,8.70355455901811e-58
832,BACUNI_03927,-0.56898673886997,4.12500330203483e-07,-1.34575233837405,2.60734391296686e-06
833,BACUNI_02801,-0.628355579415032,4.14414593216775e-07,-0.992673642952111,2.11215485773617e-31
834,BACUNI_02791,0.87440095429292,9.72016473532161e-07,1.13645256234598,3.15725717043724e-30
835,thiC,-0.557463157052847,9.97937868446884e-07,-2.01385660224902,4.09015386539898e-92
836,BACUNI_01251,-0.871326506124984,1.28387569348694e-06,-1.21769392049076,6.09569005260389e-71
837,BACUNI_03932,-0.582345378652704,1.49052564615699e-06,-0.824347961437936,8.383849944926139e-12
838,BACUNI_01907,-0.509985248218534,1.51919862118128e-06,-0.781959467350478,0.0285235048783677
839,rplL,-0.745947028781291,1.5873482422393e-06,-2.52311133344856,0.0
840,BACUNI_02848,0.821493707728433,1.76381714184103e-06,-0.948729059275331,5.07318610012759e-24
841,BACUNI_00064,0.508816591269831,2.05529888091104e-06,1.94464688163482,2.50685694381121e-06
842,hisF,-0.548996366938795,2.69539468181045e-06,-2.81231857130501,2.62673502950272e-220
843,BACUNI_04506,0.603824658453352,5.00712680684945e-06,1.50892148382222,7.15316341385119e-102
844,BACUNI_00376,1.02515026611105,6.86792976752396e-06,2.6048494882501,1.7706740124486002e-61
845,BACUNI_00171,0.787545142197125,9.07468274011351e-06,1.35027451250701,1.59301608784014e-19
846,BACUNI_03149,1.73385546271853,9.29624315036389e-06,1.82714798250281,8.912909728908551e-35
847,rpmC,-0.740178192985812,1.06189461414438e-05,-2.77440387219918,2.0154884398959e-157
848,BACUNI_01186,-0.578657074347987,1.23699105535417e-05,-1.16624265331239,6.847035368064449e-33
849,BACUNI_00964,1.28519477068196,1.30496998082817e-05,-2.48537614733937,5.38494335539546e-39
850,BACUNI_01408,0.734255868805871,1.32685381517007e-05,1.20693216918002,6.574088971344221e-61
851,BACUNI_02377,1.06232301367221,1.45549462733141e-05,3.18955876835517,1.6993178195242e-295
852,BACUNI_04569,-0.723823438124267,3.39212727225509e-05,-1.31953226779652,1.25485391900208e-12
853,BACUNI_00089,0.692093911366079,4.49539403706885e-05,0.894599910770483,3.5922071131683297e-12
854,BACUNI_03032,0.548812497476892,0.0002114025186073,0.788321222960257,5.17236026737033e-19
855,BACUNI_03509,-0.680391058751052,0.0444799266552611,2.39174493259188,4.70023917919012e-72
